id,word,word_nikud,category,transliteration,translation_en,audio_file,difficulty,tags,images
1597,יצליחו,יַצְלִיחוּ,פעלים - רבים עתיד,Yatzlichu,Will succeed (pl),verb_yatzlichu.wav,3,פעלים_-_רבים_עתיד,
1598,יכשלו,יִכָּשְׁלוּ,פעלים - רבים עתיד,Yikashlu,Will fail (pl),verb_yikashlu.wav,3,פעלים_-_רבים_עתיד,
1599,יבדקו,יִבְדְּקוּ,פעלים - רבים עתיד,Yivdeku,Will check (pl),verb_yivdeku.wav,3,פעלים_-_רבים_עתיד,
1600,יגעו,יִגְּעוּ,פעלים - רבים עתיד,Yig'u,Will touch (pl),verb_yigu.wav,3,פעלים_-_רבים_עתיד,
1601,התרגשות,הִתְרַגְּשׁוּת,רגשות מורכבים,Hitragshut,Excitement,feeling_hitragshut.wav,3,רגשות_מורכבים,
1602,שעמום,שִׁעֲמוּם,רגשות מורכבים,Shi'amum,Boredom,feeling_shiamum.wav,3,רגשות_מורכבים,
1603,כעס,כַּעַס,רגשות מורכבים,Ka'as,Anger,feeling_kaas.wav,3,רגשות_מורכבים,
1604,פחד,פַּחַד,רגשות מורכבים,Pachad,Fear,feeling_pachad.wav,3,רגשות_מורכבים,
1605,דאגה,דְּאָגָה,רגשות מורכבים,De'aga,Worry,feeling_deaga.wav,3,רגשות_מורכבים,
1606,אושר,אוֹשֶׁר,רגשות מורכבים,Osher,Happiness,feeling_osher.wav,3,רגשות_מורכבים,
1607,עצב,עֶצֶב,רגשות מורכבים,Etzev,Sadness,feeling_etzev.wav,3,רגשות_מורכבים,
1608,בושה,בּוּשָׁה,רגשות מורכבים,Bushá,Shame,feeling_busha.wav,3,רגשות_מורכבים,
1609,אשמה,אַשְׁמָה,רגשות מורכבים,Ashma,Guilt,feeling_ashma.wav,3,רגשות_מורכבים,
1610,תסכול,תִּסְכּוּל,רגשות מורכבים,Tiskul,Frustration,feeling_tiskul.wav,3,רגשות_מורכבים,
1611,בלבול,בִּלְבּוּל,רגשות מורכבים,Bilbul,Confusion,feeling_bilbul.wav,3,רגשות_מורכבים,
1612,סקרנות,סַקְרָנוּת,רגשות מורכבים,Sakranut,Curiosity,feeling_sakranut.wav,3,רגשות_מורכבים,
1613,הנאה,הֲנָאָה,רגשות מורכבים,Hana'a,Enjoyment/Pleasure,feeling_hanaa.wav,3,רגשות_מורכבים,
1614,גאוה,גַּאֲוָה,רגשות מורכבים,Ga'ava,Pride,feeling_gaava.wav,3,רגשות_מורכבים,
1615,ראש השנה,רֹאשׁ הַשָּׁנָה,חגים ואירועים,Rosh Hashanah,Jewish New Year,event_rosh_hashanah.wav,3,חגים_ואירועים,
1616,יום כפור,יוֹם כִּפּוּר,חגים ואירועים,Yom Kippur,Day of Atonement,event_yom_kippur.wav,3,חגים_ואירועים,
1617,סכות,סֻכּוֹת,חגים ואירועים,Sukkot,Feast of Tabernacles,event_sukkot.wav,3,חגים_ואירועים,
1618,חנכה,חֲנֻכָּה,חגים ואירועים,Chanukah,Festival of Lights,event_chanukah.wav,3,חגים_ואירועים,
1619,פורים,פּוּרִים,חגים ואירועים,Purim,Purim,event_purim.wav,3,חגים_ואירועים,
1620,פסח,פֶּסַח,חגים ואירועים,Pesach,Passover,event_pesach.wav,3,חגים_ואירועים,
1621,יום העצמאות,יוֹם הָעַצְמָאוּת,חגים ואירועים,Yom Ha'atzmaut,Independence Day,event_yom_haatzmaut.wav,3,חגים_ואירועים,
1622,שבועות,שָׁבוּעוֹת,חגים ואירועים,Shavuot,Feast of Weeks,event_shavuot.wav,3,חגים_ואירועים,
1623,שבת,שַׁבָּת,חגים ואירועים,Shabbat,Sabbath,event_shabbat.wav,3,חגים_ואירועים,
1624,ברית מילה,בְּרִית מִילָה,חגים ואירועים,Brit Milah,Circumcision ceremony,event_brit_milah.wav,3,חגים_ואירועים,
1625,בר מצוה,בַּר מִצְוָה,חגים ואירועים,Bar Mitzvah,Bar Mitzvah,event_bar_mitzvah.wav,3,חגים_ואירועים,
1626,בת מצוה,בַּת מִצְוָה,חגים ואירועים,Bat Mitzvah,Bat Mitzvah,event_bat_mitzvah.wav,3,חגים_ואירועים,
1627,לויה,לְוָיָה,חגים ואירועים,Levaya,Funeral,event_levaya.wav,3,חגים_ואירועים,
1628,אזכרה,אָזְכָּרָה,חגים ואירועים,Azkara,Memorial service,event_azkara.wav,3,חגים_ואירועים,
1629,טבעת,טַבַּעַת,תכשיטים ואביזרים,Taba'at,Ring,accessory_tabaat.wav,3,תכשיטים_ואביזרים,
1630,צמיד,צָמִיד,תכשיטים ואביזרים,Tzamid,Bracelet,accessory_tzamid.wav,3,תכשיטים_ואביזרים,
1631,שרשרת,שַׁרְשֶׁרֶת,תכשיטים ואביזרים,Sharsheret,Necklace,accessory_sharsheret.wav,3,תכשיטים_ואביזרים,
1632,עגילים,עֲגִילִים,תכשיטים ואביזרים,Agilim,Earrings,accessory_agilim.wav,3,תכשיטים_ואביזרים,
1633,שעון,שָׁעוֹן,תכשיטים ואביזרים,Sha'on,Watch/Clock,accessory_shaon.wav,3,תכשיטים_ואביזרים,
1634,חגורה,חֲגוֹרָה,תכשיטים ואביזרים,Chagora,Belt,accessory_chagora.wav,3,תכשיטים_ואביזרים,
1635,תיק,תִּיק,תכשיטים ואביזרים,Tik,Bag,accessory_tik.wav,3,תכשיטים_ואביזרים,
1636,ארנק,אַרְנָק,תכשיטים ואביזרים,Arnak,Wallet,accessory_arnak.wav,3,תכשיטים_ואביזרים,
1637,משקפים,מִשְׁקָפַיִם,תכשיטים ואביזרים,Mishkafayim,Glasses,accessory_mishkafayim.wav,3,תכשיטים_ואביזרים,
1638,מטריה,מִטְרִיָּה,תכשיטים ואביזרים,Mitriya,Umbrella,accessory_mitriya.wav,3,תכשיטים_ואביזרים,
1639,חדר כושר,חֲדַר כּוֹשֶׁר,צירופי מילים,Cheder Kosher,Gym,combo_cheder_kosher.wav,4,צירופי_מילים,
1640,ברכת שחיה,בְּרֵכַת שְׂחִיָּה,צירופי מילים,Brechat Schiya,Swimming pool,combo_brechat_schiya.wav,4,צירופי_מילים,
1641,קפת גמל,קֻפַּת גֶּמֶל,צירופי מילים,Kupat Gemel,Provident fund,combo_kupat_gemel.wav,4,צירופי_מילים,
1642,דאר אלקטרוני,דֹּאַר אֵלֶקְטְרוֹנִי,צירופי מילים,Do'ar Elektroni,Email,combo_doar_elektroni.wav,4,צירופי_מילים,
1643,דף הבית,דַּף הַבַּיִת,צירופי מילים,Daf Habayit,Homepage,combo_daf_habayit.wav,4,צירופי_מילים,
1644,ספר טלפונים,סֵפֶר טֵלֵפוֹנִים,צירופי מילים,Sefer Telefonim,Phone book,combo_sefer_telefonim.wav,4,צירופי_מילים,
1645,כרטיס אדי,כַּרְטִיס אָדִי,צירופי מילים,Kartis Adi,Public transport card,combo_kartis_adi.wav,4,צירופי_מילים,
1646,חדר ישיבות,חֲדַר יְשִׁיבוֹת,צירופי מילים,Chadar Yeshivot,Meeting room,combo_chadar_yeshivot.wav,4,צירופי_מילים,
1647,תחזית מזג אויר,תַּחֲזִית מֶזֶג אֲוִיר,צירופי מילים,Tachazit Mezeg Avir,Weather forecast,combo_tachazit_mezeg_avir.wav,4,צירופי_מילים,
1648,צמת,צֹמֶת,צירופי מילים,Tzomet,Intersection/Junction,combo_tzomet.wav,4,צירופי_מילים,
1649,כביש מהיר,כְּבִישׁ מָהִיר,צירופי מילים,Kvish Mahir,Highway,combo_kvish_mahir.wav,4,צירופי_מילים,
1650,רמזור,רַמְזוֹר,צירופי מילים,Ramzor,Traffic light,combo_ramzor.wav,4,צירופי_מילים,
1651,מעבר חציה,מַעֲבַר חֲצִיָּה,צירופי מילים,Ma'avar Chatziya,Crosswalk,combo_maavar_chatziya.wav,4,צירופי_מילים,
1652,מדרכה,מִדְרָכָה,צירופי מילים,Midracha,Sidewalk,combo_midracha.wav,4,צירופי_מילים,
1653,גלגל ענק,גַּלְגַּל עֲנָק,צירופי מילים,Galgal Anak,Ferris Wheel,combo_galgal_anak.wav,4,צירופי_מילים,
1654,ספר,סִפֵּר,פעלים - עבר,Siper,Told (m),verb_siper.wav,4,פעלים_-_עבר,
1655,ספרה,סִפְּרָה,פעלים - עבר,Sipra,Told (f),verb_sipra.wav,4,פעלים_-_עבר,
1656,ספרו,סִפְּרוּ,פעלים - עבר,Sipru,Told (pl),verb_sipru.wav,4,פעלים_-_עבר,
1657,יספר,יְסַפֵּר,פעלים - עתיד,Yesaper,Will tell (m),verb_yesaper.wav,4,פעלים_-_עתיד,
1658,תספר,תְּסַפֵּר,פעלים - עתיד,Tesaper,Will tell (f),verb_tesaper.wav,4,פעלים_-_עתיד,
1659,יספרו,יְסַפְּרוּ,פעלים - עתיד,Yesapru,Will tell (pl),verb_yesapru.wav,4,פעלים_-_עתיד,
1660,מספר,מְסַפֵּר,פעלים - הווה,Mesaper,Tells (m),verb_mesaper.wav,3,פעלים_-_הווה,
1661,מספרת,מְסַפֶּרֶת,פעלים - הווה,Mesaperet,Tells (f),verb_mesaperet.wav,3,פעלים_-_הווה,
1662,מספרים,מְסַפְּרִים,פעלים - רבים הווה,Mesaprim,"Tell (m, pl)",verb_mesaprim.wav,3,פעלים_-_רבים_הווה,
1663,מספרות,מְסַפְּרוֹת,פעלים - רבים הווה,Mesaprot,"Tell (f, pl)",verb_mesaprot.wav,3,פעלים_-_רבים_הווה,
1664,המשיך,הִמְשִׁיךְ,פעלים - עבר,Himshich,Continued (m),verb_himshich.wav,4,פעלים_-_עבר,
1665,המשיכה,הִמְשִׁיכָה,פעלים - עבר,Himshicha,Continued (f),verb_himshicha.wav,4,פעלים_-_עבר,
1666,המשיכו,הִמְשִׁיכוּ,פעלים - עבר,Himshichu,Continued (pl),verb_himshichu.wav,4,פעלים_-_עבר,
1667,ימשיך,יַמְשִׁיךְ,פעלים - עתיד,Yamshich,Will continue (m),verb_yamshich.wav,4,פעלים_-_עתיד,
1668,תמשיך,תַּמְשִׁיךְ,פעלים - עתיד,Tamshich,Will continue (f),verb_tamshich.wav,4,פעלים_-_עתיד,
1669,ימשיכו,יַמְשִׁיכוּ,פעלים - עתיד,Yamshichu,Will continue (pl),verb_yamshichu.wav,4,פעלים_-_עתיד,
1670,ממשיך,מַמְשִׁיךְ,פעלים - הווה,Mamshich,Continues (m),verb_mamshich.wav,3,פעלים_-_הווה,
1671,ממשיכה,מַמְשִׁיכָה,פעלים - הווה,Mamshicha,Continues (f),verb_mamshicha.wav,3,פעלים_-_הווה,
1672,ממשיכים,מַמְשִׁיכִים,פעלים - רבים הווה,Mamshichim,"Continue (m, pl)",verb_mamshichim.wav,3,פעלים_-_רבים_הווה,
1673,ממשיכות,מַמְשִׁיכוֹת,פעלים - רבים הווה,Mamshichot,"Continue (f, pl)",verb_mamshichot.wav,3,פעלים_-_רבים_הווה,
1674,עצר,עָצַר,פעלים - עבר,Atzar,Stopped (m),verb_atzar.wav,4,פעלים_-_עבר,
1675,עצרה,עָצְרָה,פעלים - עבר,Atzra,Stopped (f),verb_atzra.wav,4,פעלים_-_עבר,
1676,עצרו,עָצְרוּ,פעלים - עבר,Atzru,Stopped (pl),verb_atzru.wav,4,פעלים_-_עבר,
1677,יעצר,יַעֲצֹר,פעלים - עתיד,Ya'atzor,Will stop (m),verb_yaatzor.wav,4,פעלים_-_עתיד,
1678,תעצר,תַּעֲצֹר,פעלים - עתיד,Ta'atzor,Will stop (f),verb_taatzor.wav,4,פעלים_-_עתיד,
1679,יעצרו,יַעַצְרוּ,פעלים - עתיד,Ya'atzru,Will stop (pl),verb_yaatzru.wav,4,פעלים_-_עתיד,
1680,עוצר,עוֹצֵר,פעלים - הווה,Otzer,Stops (m),verb_otzer.wav,3,פעלים_-_הווה,
1681,עוצרת,עוֹצֶרֶת,פעלים - הווה,Otzeret,Stops (f),verb_otzeret.wav,3,פעלים_-_הווה,
1682,עוצרים,עוֹצְרִים,פעלים - רבים הווה,Otzrim,"Stop (m, pl)",verb_otzrim.wav,3,פעלים_-_רבים_הווה,
1683,עוצרות,עוֹצְרוֹת,פעלים - רבים הווה,Otzrot,"Stop (f, pl)",verb_otzrot.wav,3,פעלים_-_רבים_הווה,
1684,נסה,נִסָּה,פעלים - עבר,Nisa,Tried (m),verb_nisa.wav,4,פעלים_-_עבר,
1685,נסתה,נִסְּתָה,פעלים - עבר,Nista,Tried (f),verb_nista.wav,4,פעלים_-_עבר,
1686,נסו,נִסּוּ,פעלים - עבר,Nisu,Tried (pl),verb_nisu.wav,4,פעלים_-_עבר,
1687,ינסה,יְנַסֶּה,פעלים - עתיד,Yenaseh,Will try (m),verb_yenaseh.wav,4,פעלים_-_עתיד,
1688,תנסה,תְּנַסֶּה,פעלים - עתיד,Tenaseh,Will try (f),verb_tenaseh.wav,4,פעלים_-_עתיד,
1689,ינסו,יְנַסּוּ,פעלים - עתיד,Yenasu,Will try (pl),verb_yenasu.wav,4,פעלים_-_עתיד,
1690,מנסה,מְנַסֶּה,פעלים - הווה,Menaseh,Tries (m),verb_menaseh.wav,3,פעלים_-_הווה,
1691,מנסה,מְנַסָּה,פעלים - הווה,Menasa,Tries (f),verb_menasa.wav,3,פעלים_-_הווה,
1692,מנסים,מְנַסִּים,פעלים - רבים הווה,Menasim,"Try (m, pl)",verb_menasim.wav,3,פעלים_-_רבים_הווה,
1693,מנסות,מְנַסּוֹת,פעלים - רבים הווה,Menasot,"Try (f, pl)",verb_menasot.wav,3,פעלים_-_רבים_הווה,
1694,שנה,שִׁנָּה,פעלים - עבר,Shina,Changed (m),verb_shina.wav,4,פעלים_-_עבר,
1695,שנתה,שִׁנְּתָה,פעלים - עבר,Shinta,Changed (f),verb_shinta.wav,4,פעלים_-_עבר,
1696,שנו,שִׁנּוּ,פעלים - עבר,Shinu,Changed (pl),verb_shinu.wav,4,פעלים_-_עבר,
1697,ישנה,יְשַׁנֶּה,פעלים - עתיד,Yeshaneh,Will change (m),verb_yeshaneh.wav,4,פעלים_-_עתיד,
1698,תשנה,תְּשַׁנֶּה,פעלים - עתיד,Teshaneh,Will change (f),verb_teshaneh.wav,4,פעלים_-_עתיד,
1699,ישנו,יְשַׁנּוּ,פעלים - עתיד,Yeshanu,Will change (pl),verb_yeshanu.wav,4,פעלים_-_עתיד,
1700,משנה,מְשַׁנֶּה,פעלים - הווה,Meshaneh,Changes (m),verb_meshaneh.wav,3,פעלים_-_הווה,
1701,משנה,מְשַׁנָּה,פעלים - הווה,Meshana,Changes (f),verb_meshana.wav,3,פעלים_-_הווה,
1702,משנים,מְשַׁנִּים,פעלים - רבים הווה,Meshanim,"Change (m, pl)",verb_meshanim.wav,3,פעלים_-_רבים_הווה,
1703,משנות,מְשַׁנּוֹת,פעלים - רבים הווה,Meshanot,"Change (f, pl)",verb_meshanot.wav,3,פעלים_-_רבים_הווה,
1704,מאמין,מַאֲמִין,פעלים - הווה,Ma'amin,Believes (m),verb_maamin.wav,3,פעלים_-_הווה,
1705,מאמינה,מַאֲמִינָה,פעלים - הווה,Ma'amina,Believes (f),verb_maamina.wav,3,פעלים_-_הווה,
1706,מאמינים,מַאֲמִינִים,פעלים - רבים הווה,Ma'aminim,"Believe (m, pl)",verb_maaminim.wav,3,פעלים_-_רבים_הווה,
1707,מאמינות,מַאֲמִינוֹת,פעלים - רבים הווה,Ma'aminot,"Believe (f, pl)",verb_maaminot.wav,3,פעלים_-_רבים_הווה,
1708,האמין,הֶאֱמִין,פעלים - עבר,He'emin,Believed (m),verb_heemin.wav,4,פעלים_-_עבר,
1709,האמינה,הֶאֱמִינָה,פעלים - עבר,He'emina,Believed (f),verb_heemina.wav,4,פעלים_-_עבר,
1710,האמינו,הֶאֱמִינוּ,פעלים - עבר,He'eminu,Believed (pl),verb_heeminu.wav,4,פעלים_-_עבר,
1711,יאמין,יַאֲמִין,פעלים - עתיד,Ya'amin,Will believe (m),verb_yaamin.wav,4,פעלים_-_עתיד,
1712,תאמין,תַּאֲמִין,פעלים - עתיד,Ta'amin,Will believe (f),verb_taamin.wav,4,פעלים_-_עתיד,
1713,יאמינו,יַאֲמִינוּ,פעלים - עתיד,Ya'aminu,Will believe (pl),verb_yaaminu.wav,4,פעלים_-_עתיד,
1714,מרגש,מְרַגֵּשׁ,שמות תואר,Meragesh,Exciting (m),adj_meragesh.wav,2,שמות_תואר,
1715,מרגשת,מְרַגֶּשֶׁת,שמות תואר,Merageshet,Exciting (f),adj_merageshet.wav,2,שמות_תואר,
1716,מרגשים,מְרַגְּשִׁים,שמות תואר,Meragshim,"Exciting (m, pl)",adj_meragshim.wav,2,שמות_תואר,
1717,מרגשות,מְרַגְּשׁוֹת,שמות תואר,Meragshot,"Exciting (f, pl)",adj_meragshot.wav,2,שמות_תואר,
1718,מפחיד,מַפְחִיד,שמות תואר,Mafchid,Scary (m),adj_mafchid.wav,2,שמות_תואר,
1719,מפחידה,מַפְחִידָה,שמות תואר,Mafchida,Scary (f),adj_mafchida.wav,2,שמות_תואר,
1720,מפחידים,מַפְחִידִים,שמות תואר,Mafchidim,"Scary (m, pl)",adj_mafchidim.wav,2,שמות_תואר,
1721,מפחידות,מַפְחִידוֹת,שמות תואר,Mafchidot,"Scary (f, pl)",adj_mafchidot.wav,2,שמות_תואר,
1722,מסכן,מְסֻכָּן,שמות תואר,Mesukan,Dangerous (m),adj_mesukan.wav,2,שמות_תואר,
1723,מסכנת,מְסֻכֶּנֶת,שמות תואר,Mesukenet,Dangerous (f),adj_mesukenet.wav,2,שמות_תואר,
1724,מסכנים,מְסֻכָּנִים,שמות תואר,Mesukanim,"Dangerous (m, pl)",adj_mesukanim.wav,2,שמות_תואר,
1725,מסכנות,מְסֻכָּנוֹת,שמות תואר,Mesukanot,"Dangerous (f, pl)",adj_mesukanot.wav,2,שמות_תואר,
1726,נוח,נוֹחַ,שמות תואר,No'ach,Comfortable (m),adj_noach.wav,2,שמות_תואר,
1727,נוחה,נוֹחָה,שמות תואר,Nocha,Comfortable (f),adj_nocha.wav,2,שמות_תואר,
1728,נוחים,נוֹחִים,שמות תואר,Nochim,"Comfortable (m, pl)",adj_nochim.wav,2,שמות_תואר,
1729,נוחות,נוֹחוֹת,שמות תואר,Nochot,"Comfortable (f, pl)",adj_nochot.wav,2,שמות_תואר,
1730,קרוב,קָרוֹב,שמות תואר,Karov,Close/Near (m),adj_karov.wav,2,שמות_תואר,
1731,קרובה,קְרוֹבָה,שמות תואר,Krova,Close/Near (f),adj_krova.wav,2,שמות_תואר,
1732,קרובים,קְרוֹבִים,שמות תואר,Krovim,"Close/Near (m, pl)",adj_krovim.wav,2,שמות_תואר,
1733,קרובות,קְרוֹבוֹת,שמות תואר,Krovot,"Close/Near (f, pl)",adj_krovot.wav,2,שמות_תואר,
1734,רחוק,רָחוֹק,שמות תואר,Rachok,Far (m),adj_rachok.wav,2,שמות_תואר,
1735,רחוקה,רְחוֹקָה,שמות תואר,Rechoka,Far (f),adj_rechoka.wav,2,שמות_תואר,
1736,רחוקים,רְחוֹקִים,שמות תואר,Rechokim,"Far (m, pl)",adj_rechokim.wav,2,שמות_תואר,
1737,רחוקות,רְחוֹקוֹת,שמות תואר,Rechokot,"Far (f, pl)",adj_rechokot.wav,2,שמות_תואר,
1738,שקט,שָׁקֶט,מושגים כלליים,Sheket,Quiet,general_sheket.wav,3,מושגים_כלליים,
1739,רעש,רַעַשׁ,מושגים כלליים,Ra'ash,Noise,general_raash.wav,3,מושגים_כלליים,
1740,מהר,מָהֵר,מושגים כלליים,Maher,Fast/Quickly,general_maher.wav,3,מושגים_כלליים,
1741,לאט,לְאַט,מושגים כלליים,Le'at,Slow/Slowly,general_leat.wav,3,מושגים_כלליים,
1742,בקלות,בְּקַלּוּת,מושגים כלליים,Bekalut,Easily,general_bekalut.wav,3,מושגים_כלליים,
1743,בקשי,בְּקֹשִׁי,מושגים כלליים,Bekoshi,With difficulty,general_bekoshi.wav,3,מושגים_כלליים,
1744,הפתעה,הַפְתָּעָה,מושגים כלליים,Hafta'a,Surprise,general_haftaa.wav,3,מושגים_כלליים,
